Unique Key,Created Date,Closed Date,Agency,Agency Name,Complaint Type,Descriptor,Location Type,Incident Zip,Incident Address,Street Name,Cross Street 1,Cross Street 2,Intersection Street 1,Intersection Street 2,Address Type,City,Landmark,Facility Type,Status,Due Date,Resolution Description,Resolution Action Updated Date,Community Board,Borough,X Coordinate (State Plane),Y Coordinate (State Plane),Park Facility Name,Park Borough,School Name,School Number,School Region,School Code,School Phone Number,School Address,School City,School State,School Zip,School Not Found,School or Citywide Complaint,Vehicle Type,Taxi Company Borough,Taxi Pick Up Location,Bridge Highway Name,Bridge Highway Direction,Road Ramp,Bridge Highway Segment,Garage Lot Name,Ferry Direction,Ferry Terminal Name,Latitude,Longitude,Location
34446123,10/01/2016 09:01:44 AM,10/01/2016 10:36:14 AM,NYPD,New York City Police Department,Homeless Encampment,N/A,Residential Building/House,10039,137 WEST 145 STREET,WEST 145 STREET,LENOX AVENUE,7 AVENUE,,,ADDRESS,NEW YORK,,Precinct,Closed,10/01/2016 05:01:44 PM,The Police Department responded to the complaint and took action to fix the condition.,10/01/2016 10:36:14 AM,10 MANHATTAN,MANHATTAN,1001592,238365,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.82091546264375,-73.93734326218535,"(40.82091546264375, -73.93734326218535)"
34446187,10/01/2016 11:46:46 AM,10/01/2016 12:41:42 PM,NYPD,New York City Police Department,Homeless Encampment,N/A,Subway,11373,,,,,BROADWAY,ELMHURST AVENUE,INTERSECTION,ELMHURST,,Precinct,Closed,10/01/2016 07:46:46 PM,The Police Department responded to the complaint and took action to fix the condition.,10/01/2016 12:41:42 PM,04 QUEENS,QUEENS,1017225,209572,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.74184186444486,-73.8810025231725,"(40.74184186444486, -73.8810025231725)"
34446304,10/01/2016 09:23:34 AM,10/01/2016 01:04:08 PM,NYPD,New York City Police Department,Homeless Encampment,N/A,Residential Building/House,10019,350 WEST 57 STREET,WEST 57 STREET,8 AVENUE,9 AVENUE,,,ADDRESS,NEW YORK,,Precinct,Closed,10/01/2016 05:23:34 PM,The Police Department responded to the complaint and took action to fix the condition.,10/01/2016 01:04:09 PM,04 MANHATTAN,MANHATTAN,988593,218832,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.76731862000178,-73.98432134702925,"(40.76731862000178, -73.98432134702925)"
34446537,10/01/2016 07:31:11 PM,10/01/2016 09:53:55 PM,NYPD,New York City Police Department,Homeless Encampment,N/A,Street/Sidewalk,11235,,,,,OCEAN PARKWAY,NIXON COURT,INTERSECTION,BROOKLYN,,Precinct,Closed,10/02/2016 03:31:11 AM,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,10/01/2016 09:53:55 PM,13 BROOKLYN,BROOKLYN,993555,152461,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.58514145366554,-73.96649967889081,"(40.58514145366554, -73.96649967889081)"
34447033,10/01/2016 04:20:49 PM,10/01/2016 05:29:47 PM,NYPD,New York City Police Department,Homeless Encampment,N/A,Store/Commercial,11416,102-14 ATLANTIC AVENUE,ATLANTIC AVENUE,102 STREET,104 STREET,,,ADDRESS,OZONE PARK,,Precinct,Closed,10/02/2016 12:20:49 AM,The Police Department reviewed your complaint and provided additional information below.,10/01/2016 05:29:47 PM,09 QUEENS,QUEENS,1027919,190680,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.68994159238876,-73.84253351983278,"(40.68994159238876, -73.84253351983278)"
34447794,10/01/2016 03:05:25 PM,10/01/2016 05:47:57 PM,NYPD,New York City Police Department,Homeless Encampment,N/A,Street/Sidewalk,10019,350 WEST 57 STREET,WEST 57 STREET,8 AVENUE,9 AVENUE,,,ADDRESS,NEW YORK,,Precinct,Closed,10/01/2016 11:05:25 PM,The Police Department responded to the complaint and took action to fix the condition.,10/01/2016 05:47:57 PM,04 MANHATTAN,MANHATTAN,988593,218832,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.76731862000178,-73.98432134702925,"(40.76731862000178, -73.98432134702925)"
34448406,10/01/2016 06:51:54 PM,10/01/2016 09:12:02 PM,NYPD,New York City Police Department,Homeless Encampment,N/A,Street/Sidewalk,10003,125 2 AVENUE,2 AVENUE,EAST 7 STREET,ST MARKS PLACE,,,ADDRESS,NEW YORK,,Precinct,Closed,10/02/2016 02:51:54 AM,Your request can not be processed at this time because of insufficient contact information. Please create a new Service Request on NYC.gov and provide more detailed contact information.,10/01/2016 09:12:02 PM,03 MANHATTAN,MANHATTAN,987602,204612,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.728288728152876,-73.98790604104992,"(40.728288728152876, -73.98790604104992)"
34443349,10/01/2016 11:09:20 PM,10/01/2016 11:41:13 PM,NYPD,New York City Police Department,Homeless Encampment,N/A,Street/Sidewalk,10018,WEST 37 STREET,WEST 37 STREET,9 AVENUE,LINCOLN TUNNEL APPROACH,,,BLOCKFACE,NEW YORK,,Precinct,Closed,10/02/2016 07:09:20 AM,The Police Department responded to the complaint but officers were unable to gain entry into the premises.,10/01/2016 11:41:14 PM,04 MANHATTAN,MANHATTAN,985570,214497,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.75542112673766,-73.99523552259976,"(40.75542112673766, -73.99523552259976)"
34445441,10/01/2016 10:53:47 AM,10/01/2016 11:22:50 PM,NYPD,New York City Police Department,Homeless Encampment,N/A,Street/Sidewalk,11222,,,,,MEEKER AVENUE,SUTTON STREET,INTERSECTION,BROOKLYN,,Precinct,Closed,10/01/2016 06:53:47 PM,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,10/01/2016 11:22:50 PM,01 BROOKLYN,BROOKLYN,1000820,202651,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.722891375919005,-73.94022055932034,"(40.722891375919005, -73.94022055932034)"
34450477,10/02/2016 09:49:04 AM,10/02/2016 12:28:14 PM,NYPD,New York City Police Department,Homeless Encampment,N/A,Street/Sidewalk,10011,,,,,WEST   24 STREET,10 AVENUE,INTERSECTION,NEW YORK,,Precinct,Closed,10/02/2016 05:49:04 PM,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,10/02/2016 12:28:14 PM,04 MANHATTAN,MANHATTAN,983228,211923,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.74835618760526,-74.00368846932793,"(40.74835618760526, -74.00368846932793)"
34450537,10/02/2016 10:14:07 AM,10/02/2016 12:33:41 PM,NYPD,New York City Police Department,Homeless Encampment,N/A,Highway,11235,,,,,,,,BROOKLYN,,Precinct,Closed,10/02/2016 06:14:07 PM,The Police Department responded to the complaint and determined that police action was not necessary.,10/02/2016 12:33:41 PM,15 BROOKLYN,BROOKLYN,996210,152467,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,Belt Pkwy,West/Staten Island Bound,Roadway,Coney Island Ave (Exit 8) - Ocean Pkwy (Exit 7N),,,,40.58515473788491,-73.95694100735814,"(40.58515473788491, -73.95694100735814)"
34450538,10/02/2016 12:09:19 PM,10/02/2016 01:13:04 PM,NYPD,New York City Police Department,Homeless Encampment,N/A,Residential Building/House,10012,143 WEST 4 STREET,WEST 4 STREET,MAC DOUGAL STREET,AVENUE OF THE AMERICAS,,,ADDRESS,NEW YORK,,Precinct,Closed,10/02/2016 08:09:19 PM,The Police Department responded and upon arrival those responsible for the condition were gone.,10/02/2016 01:13:05 PM,02 MANHATTAN,MANHATTAN,984156,205751,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.73141563922504,-74.00033916631378,"(40.73141563922504, -74.00033916631378)"
34450539,10/02/2016 06:51:55 PM,10/02/2016 08:52:25 PM,NYPD,New York City Police Department,Homeless Encampment,N/A,Street/Sidewalk,11218,715 CHURCH AVENUE,CHURCH AVENUE,EAST 7 STREET,EAST 8 STREET,,,ADDRESS,BROOKLYN,,Precinct,Closed,10/03/2016 02:51:55 AM,The Police Department responded to the complaint and took action to fix the condition.,10/02/2016 08:52:25 PM,12 BROOKLYN,BROOKLYN,991837,174501,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.64563832564339,-73.97266014132616,"(40.64563832564339, -73.97266014132616)"
34300979,09/12/2016 08:16:27 PM,09/13/2016 12:32:02 AM,NYPD,New York City Police Department,Homeless Encampment,N/A,Residential Building/House,10024,201 WEST 85 STREET,WEST 85 STREET,AMSTERDAM AVENUE,BROADWAY,,,ADDRESS,NEW YORK,,Precinct,Closed,09/13/2016 04:16:27 AM,The Police Department responded and upon arrival those responsible for the condition were gone.,09/13/2016 12:32:02 AM,07 MANHATTAN,MANHATTAN,990972,226040,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.7871011921247,-73.97572571479215,"(40.7871011921247, -73.97572571479215)"
34301146,09/12/2016 08:42:29 PM,09/12/2016 11:52:19 PM,NYPD,New York City Police Department,Homeless Encampment,N/A,Street/Sidewalk,10003,122 EAST 17 STREET,EAST 17 STREET,PARK AVENUE SOUTH,IRVING PLACE,,,ADDRESS,NEW YORK,,Precinct,Closed,09/13/2016 04:42:29 AM,The Police Department reviewed your complaint and provided additional information below.,09/12/2016 11:52:19 PM,05 MANHATTAN,MANHATTAN,987653,207424,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.7360069584696,-73.98772061170237,"(40.7360069584696, -73.98772061170237)"
34451743,10/02/2016 11:37:41 AM,10/02/2016 03:20:18 PM,NYPD,New York City Police Department,Homeless Encampment,N/A,Street/Sidewalk,11217,255 BUTLER STREET,BUTLER STREET,BOND STREET,NEVINS STREET,,,ADDRESS,BROOKLYN,,Precinct,Closed,10/02/2016 07:37:41 PM,The Police Department responded to the complaint and took action to fix the condition.,10/02/2016 03:20:18 PM,06 BROOKLYN,BROOKLYN,988161,187653,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.68174003849354,-73.98589902830493,"(40.68174003849354, -73.98589902830493)"
34304080,09/13/2016 12:48:02 AM,09/13/2016 02:28:04 AM,NYPD,New York City Police Department,Homeless Encampment,N/A,Residential Building/House,10024,201 WEST 85 STREET,WEST 85 STREET,AMSTERDAM AVENUE,BROADWAY,,,ADDRESS,NEW YORK,,Precinct,Closed,09/13/2016 08:48:02 AM,The Police Department responded and upon arrival those responsible for the condition were gone.,09/13/2016 02:28:04 AM,07 MANHATTAN,MANHATTAN,990972,226040,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.7871011921247,-73.97572571479215,"(40.7871011921247, -73.97572571479215)"
34452388,10/02/2016 02:00:04 PM,10/02/2016 03:17:05 PM,NYPD,New York City Police Department,Homeless Encampment,N/A,Park/Playground,10002,,,,,CHERRY STREET,MARKET STREET,INTERSECTION,NEW YORK,,Precinct,Closed,10/02/2016 10:00:04 PM,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,10/02/2016 03:17:05 PM,03 MANHATTAN,MANHATTAN,985874,198152,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.710558069021054,-73.99414219423629,"(40.710558069021054, -73.99414219423629)"
34452395,10/02/2016 12:27:37 PM,10/02/2016 04:05:58 PM,NYPD,New York City Police Department,Homeless Encampment,N/A,Residential Building/House,11377,44-09 66 STREET,66 STREET,QUEENS BOULEVARD,BQE EB ENTRANCE QUEENS BLVD WB,,,ADDRESS,WOODSIDE,,Precinct,Closed,10/02/2016 08:27:37 PM,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,10/02/2016 04:05:58 PM,02 QUEENS,QUEENS,1012320,209030,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.74037113905475,-73.89870552968429,"(40.74037113905475, -73.89870552968429)"
34306228,09/12/2016 05:25:49 PM,09/12/2016 11:48:59 PM,NYPD,New York City Police Department,Homeless Encampment,N/A,Street/Sidewalk,10003,205 3 AVENUE,3 AVENUE,EAST 18 STREET,EAST 19 STREET,,,ADDRESS,NEW YORK,,Precinct,Closed,09/13/2016 01:25:49 AM,The Police Department reviewed your complaint and provided additional information below.,09/12/2016 11:48:59 PM,06 MANHATTAN,MANHATTAN,988327,207376,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.73587492531159,-73.98528857861925,"(40.73587492531159, -73.98528857861925)"
34306416,09/12/2016 09:32:02 AM,09/13/2016 03:21:51 PM,NYPD,New York City Police Department,Homeless Encampment,N/A,Residential Building/House,10462,2352 ST RAYMONDS AVENUE,ST RAYMONDS AVENUE,PARKER STREET,ZEREGA AVENUE,,,ADDRESS,BRONX,,Precinct,Closed,09/12/2016 05:32:02 PM,The Police Department reviewed your complaint and provided additional information below.,09/13/2016 03:21:51 PM,10 BRONX,BRONX,1025602,244860,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.838662583084485,-73.85055508965574,"(40.838662583084485, -73.85055508965574)"
34306476,09/12/2016 11:05:04 PM,09/13/2016 12:24:29 AM,NYPD,New York City Police Department,Homeless Encampment,N/A,Street/Sidewalk,11222,724 LEONARD STREET,LEONARD STREET,CALYER STREET,GREENPOINT AVENUE,,,ADDRESS,BROOKLYN,,Precinct,Closed,09/13/2016 07:05:04 AM,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,09/13/2016 12:24:29 AM,01 BROOKLYN,BROOKLYN,997318,204950,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.729207437536246,-73.952850226264,"(40.729207437536246, -73.952850226264)"
34306920,09/13/2016 12:57:58 AM,09/13/2016 10:07:01 AM,NYPD,New York City Police Department,Homeless Encampment,N/A,Street/Sidewalk,10455,MELROSE AVENUE,MELROSE AVENUE,EAST 149 STREET,EAST 150 STREET,,,BLOCKFACE,BRONX,,Precinct,Closed,09/13/2016 08:57:58 AM,The Police Department responded to the complaint and took action to fix the condition.,09/13/2016 10:07:01 AM,01 BRONX,BRONX,1007061,236749,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.81646756923246,-73.91758923941413,"(40.81646756923246, -73.91758923941413)"
34307387,09/13/2016 01:55:53 PM,09/13/2016 05:27:19 PM,NYPD,New York City Police Department,Homeless Encampment,N/A,Street/Sidewalk,10003,,,,,ST MARKS PLACE,2 AVENUE,INTERSECTION,NEW YORK,,Precinct,Closed,09/13/2016 09:55:53 PM,The Police Department responded to the complaint and took action to fix the condition.,09/13/2016 05:27:19 PM,03 MANHATTAN,MANHATTAN,987667,204724,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.728596115948555,-73.98767146528662,"(40.728596115948555, -73.98767146528662)"
34307389,09/13/2016 08:31:46 AM,09/13/2016 02:35:06 PM,NYPD,New York City Police Department,Homeless Encampment,N/A,Store/Commercial,10017,545 5 AVENUE,5 AVENUE,5 AVENUE,MADISON AVENUE,,,ADDRESS,NEW YORK,,Precinct,Closed,09/13/2016 04:31:46 PM,The Police Department responded to the complaint and took action to fix the condition.,09/13/2016 02:35:06 PM,05 MANHATTAN,MANHATTAN,990016,214404,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.75516408387343,-73.97918797657142,"(40.75516408387343, -73.97918797657142)"
34307395,09/13/2016 10:22:28 AM,09/13/2016 03:11:48 PM,NYPD,New York City Police Department,Homeless Encampment,N/A,Street/Sidewalk,11237,MENAHAN STREET,MENAHAN STREET,MYRTLE AVENUE,IRVING AVENUE,,,BLOCKFACE,BROOKLYN,,Precinct,Closed,09/13/2016 06:22:28 PM,The Police Department responded and upon arrival those responsible for the condition were gone.,09/13/2016 03:11:48 PM,04 BROOKLYN,BROOKLYN,1007571,194083,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.69935904155995,-73.91589472832565,"(40.69935904155995, -73.91589472832565)"
34307402,09/13/2016 06:10:12 PM,09/13/2016 07:42:26 PM,NYPD,New York City Police Department,Homeless Encampment,N/A,Park/Playground,11213,,,,,ST MARKS AVENUE,KINGSTON AVENUE,INTERSECTION,BROOKLYN,,Precinct,Closed,09/14/2016 02:10:12 AM,The Police Department responded to the complaint and determined that police action was not necessary.,09/13/2016 07:42:26 PM,08 BROOKLYN,BROOKLYN,1000423,185111,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.674748914046894,-73.94169493092325,"(40.674748914046894, -73.94169493092325)"
34307403,09/13/2016 08:01:30 AM,09/13/2016 05:05:04 PM,NYPD,New York City Police Department,Homeless Encampment,N/A,Residential Building/House,10021,330 EAST 75 STREET,EAST 75 STREET,2 AVENUE,1 AVENUE,,,ADDRESS,NEW YORK,,Precinct,Closed,09/13/2016 04:01:30 PM,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,09/13/2016 05:05:04 PM,08 MANHATTAN,MANHATTAN,996414,219951,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.770382681991826,-73.95608475331314,"(40.770382681991826, -73.95608475331314)"
34307406,09/13/2016 02:02:40 PM,09/13/2016 03:09:10 PM,NYPD,New York City Police Department,Homeless Encampment,N/A,Street/Sidewalk,10036,520 WEST 44 STREET,WEST 44 STREET,AMTRAK RAILROAD,11 AVENUE,,,ADDRESS,NEW YORK,,Precinct,Closed,09/13/2016 10:02:40 PM,The Police Department responded to the complaint and determined that police action was not necessary.,09/13/2016 03:09:10 PM,04 MANHATTAN,MANHATTAN,985422,216689,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.761437627156425,-73.99576933946018,"(40.761437627156425, -73.99576933946018)"
34453644,10/02/2016 09:57:03 AM,10/02/2016 10:58:13 AM,NYPD,New York City Police Department,Homeless Encampment,N/A,Street/Sidewalk,11694,186 BEACH 121 STREET,BEACH 121 STREET,OCEAN PROMENADE,MEMORIAL CIRCLE,,,ADDRESS,ROCKAWAY PARK,,Precinct,Closed,10/02/2016 05:57:03 PM,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,10/02/2016 10:58:13 AM,14 QUEENS,QUEENS,1028405,149842,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.577847740151476,-73.8410482620973,"(40.577847740151476, -73.8410482620973)"
34453668,10/02/2016 03:40:25 PM,10/02/2016 05:53:17 PM,NYPD,New York City Police Department,Homeless Encampment,N/A,Street/Sidewalk,10001,,,,,WEST   34 STREET,8 AVENUE,INTERSECTION,NEW YORK,,Precinct,Closed,10/02/2016 11:40:25 PM,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,10/02/2016 05:53:17 PM,04 MANHATTAN,MANHATTAN,986061,213320,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.75219047356557,-73.99346359839569,"(40.75219047356557, -73.99346359839569)"
34454207,10/02/2016 01:05:11 PM,10/02/2016 08:52:24 PM,NYPD,New York City Police Department,Homeless Encampment,N/A,Store/Commercial,11218,CHURCH AVENUE,CHURCH AVENUE,EAST 4 STREET,EAST 5 STREET,,,BLOCKFACE,BROOKLYN,,Precinct,Closed,10/02/2016 09:05:11 PM,The Police Department responded to the complaint and took action to fix the condition.,10/02/2016 08:52:24 PM,12 BROOKLYN,BROOKLYN,990872,173972,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.64418710883079,-73.97613805116656,"(40.64418710883079, -73.97613805116656)"
34454298,10/02/2016 02:06:49 PM,10/02/2016 03:17:05 PM,NYPD,New York City Police Department,Homeless Encampment,N/A,Park/Playground,10002,,,,,MARKET STREET,CHERRY STREET,INTERSECTION,NEW YORK,,Precinct,Closed,10/02/2016 10:06:49 PM,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,10/02/2016 03:17:05 PM,03 MANHATTAN,MANHATTAN,985874,198152,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.710558069021054,-73.99414219423629,"(40.710558069021054, -73.99414219423629)"
34309553,09/13/2016 06:24:53 PM,09/13/2016 08:23:19 PM,NYPD,New York City Police Department,Homeless Encampment,N/A,Street/Sidewalk,11237,,,,,JEFFERSON STREET,WYCKOFF AVENUE,INTERSECTION,BROOKLYN,,Precinct,Closed,09/14/2016 02:24:53 AM,The Police Department responded to the complaint and took action to fix the condition.,09/13/2016 08:23:19 PM,04 BROOKLYN,BROOKLYN,1005435,196875,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.70702779439195,-73.92358924958616,"(40.70702779439195, -73.92358924958616)"
34309554,09/13/2016 02:21:21 PM,09/13/2016 02:46:06 PM,NYPD,New York City Police Department,Homeless Encampment,N/A,Street/Sidewalk,10011,264 WEST 23 STREET,WEST 23 STREET,7 AVENUE,8 AVENUE,,,ADDRESS,NEW YORK,,Precinct,Closed,09/13/2016 10:21:21 PM,The Police Department responded to the complaint and took action to fix the condition.,09/13/2016 02:46:06 PM,04 MANHATTAN,MANHATTAN,984977,210633,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.744815490545754,-73.99737634570457,"(40.744815490545754, -73.99737634570457)"
34454851,10/02/2016 01:30:28 PM,10/02/2016 04:13:28 PM,NYPD,New York City Police Department,Homeless Encampment,N/A,Street/Sidewalk,10024,259 WEST 80 STREET,WEST 80 STREET,BROADWAY,WEST END AVENUE,,,ADDRESS,NEW YORK,,Precinct,Closed,10/02/2016 09:30:28 PM,The Police Department responded to the complaint and took action to fix the condition.,10/02/2016 04:13:28 PM,07 MANHATTAN,MANHATTAN,989788,225186,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.78475801145074,-73.98000204403611,"(40.78475801145074, -73.98000204403611)"
34454855,10/02/2016 06:00:13 PM,10/02/2016 07:00:55 PM,NYPD,New York City Police Department,Homeless Encampment,N/A,Street/Sidewalk,10001,,,,,WEST   29 STREET,10 AVENUE,INTERSECTION,NEW YORK,,Precinct,Closed,10/03/2016 02:00:13 AM,The Police Department responded to the complaint and took action to fix the condition.,10/02/2016 07:00:55 PM,04 MANHATTAN,MANHATTAN,983854,213049,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.75144682372682,-74.00142925794471,"(40.75144682372682, -74.00142925794471)"
34454964,10/02/2016 03:48:58 PM,10/02/2016 04:28:18 PM,NYPD,New York City Police Department,Homeless Encampment,N/A,Residential Building/House,11217,457 ATLANTIC AVENUE,ATLANTIC AVENUE,NEVINS STREET,3 AVENUE,,,ADDRESS,BROOKLYN,,Precinct,Closed,10/02/2016 11:48:58 PM,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,10/02/2016 04:28:18 PM,02 BROOKLYN,BROOKLYN,989155,189191,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.68596100259894,-73.98231407709098,"(40.68596100259894, -73.98231407709098)"
34310587,09/13/2016 06:24:04 AM,09/13/2016 01:45:11 PM,NYPD,New York City Police Department,Homeless Encampment,N/A,Store/Commercial,10019,1700 BROADWAY,BROADWAY,7 AVENUE,BROADWAY,,,ADDRESS,NEW YORK,,Precinct,Closed,09/13/2016 02:24:04 PM,The Police Department responded to the complaint and took action to fix the condition.,09/13/2016 01:45:11 PM,05 MANHATTAN,MANHATTAN,989126,217383,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.763341211670465,-73.98239821629177,"(40.763341211670465, -73.98239821629177)"
34310629,09/13/2016 05:09:17 PM,09/13/2016 07:30:42 PM,NYPD,New York City Police Department,Homeless Encampment,N/A,Street/Sidewalk,10018,WEST 38 STREET,WEST 38 STREET,8 AVENUE,9 AVENUE,,,BLOCKFACE,NEW YORK,,Precinct,Closed,09/14/2016 01:09:17 AM,The Police Department responded to the complaint and took action to fix the condition.,09/13/2016 07:30:42 PM,04 MANHATTAN,MANHATTAN,986175,214455,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.75530573640677,-73.99305181582365,"(40.75530573640677, -73.99305181582365)"
